127.0.0.1 - - [23/Feb/2017:13:25:26 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:44 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:44 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:44 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/buyproductpage HTTP/1.1" 200 8139
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1004.jpg HTTP/1.1" 200 15654
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1007.jpg HTTP/1.1" 200 411742
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1012.jpg HTTP/1.1" 200 15212
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:46 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/Contactus HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.css HTTP/1.1" 200 25526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/js/bootstrap.js HTTP/1.1" 200 69707
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:49 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:50 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:52 +0530] "GET /OrganoCart/Aboutus HTTP/1.1" 200 4883
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/winkingemoticon1.png HTTP/1.1" 200 71682
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:53 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/pLogin HTTP/1.1" 200 7259
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:56 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/happiness.png HTTP/1.1" 200 5859
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:28:57 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/buyproductpage HTTP/1.1" 200 8139
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:53 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:54 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:54 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:54 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1004.jpg HTTP/1.1" 200 15654
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1012.jpg HTTP/1.1" 200 15212
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1007.jpg HTTP/1.1" 200 411742
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [23/Feb/2017:13:59:55 +0530] "GET /OrganoCart/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
